subject,frobenius_quality,self,neighbors,others
sub-108828,1.0000442338258653,0.9664804469273743,0.0,0.0335195530726257
sub-102715,0.9948437180803277,0.9050279329608939,0.01675977653631285,0.0782122905027933
sub-104416,0.9996588391489445,0.9385474860335196,0.0111731843575419,0.05027932960893855
sub-110613,0.9995977757081114,0.9273743016759777,0.01675977653631285,0.055865921787709494
sub-112516,0.998906635228661,0.9106145251396648,0.008379888268156424,0.08100558659217877
sub-114823,0.9928134953631195,0.9217877094972067,0.025139664804469275,0.05307262569832402
sub-120212,1.0043392495495496,0.9301675977653632,0.0111731843575419,0.05865921787709497
sub-114419,1.0002950933807397,0.9581005586592178,0.013966480446927373,0.027932960893854747
sub-110411,0.9461187459475779,0.9245810055865922,0.008379888268156424,0.0670391061452514
sub-101107,0.9992002864862111,0.9189944134078212,0.0223463687150838,0.05865921787709497
sub-118023,1.0012055772149107,0.9581005586592178,0.00558659217877095,0.036312849162011177
sub-113215,1.0004369532950226,0.9664804469273743,0.0,0.0335195530726257
sub-100408,1.0079302710903026,0.9022346368715084,0.0223463687150838,0.07541899441340782
sub-110007,0.9459456804837644,0.9581005586592178,0.008379888268156424,0.0335195530726257
sub-109123,0.9979899109891903,0.9441340782122905,0.0111731843575419,0.0446927374301676
sub-117021,1.0043982746894424,0.9720670391061452,0.0,0.027932960893854747
sub-105923,0.9955305116211036,0.9301675977653632,0.013966480446927373,0.055865921787709494
sub-103212,0.9994210984387722,0.9581005586592178,0.002793296089385475,0.03910614525139665
sub-111312,1.0029937202869377,0.952513966480447,0.0,0.04748603351955307
sub-118831,0.9563768855996743,0.8743016759776536,0.05307262569832402,0.07262569832402235
sub-115724,0.9947682256218512,0.946927374301676,0.002793296089385475,0.05027932960893855
sub-101915,1.0000367757183486,0.9608938547486033,0.0,0.03910614525139665
sub-107018,1.0001913398168245,0.9636871508379888,0.008379888268156424,0.027932960893854747
sub-103010,0.9982751058853804,0.9329608938547486,0.0111731843575419,0.055865921787709494
sub-102109,0.9922728135842528,0.9553072625698324,0.01675977653631285,0.027932960893854747
sub-106016,1.002769189289159,0.9217877094972067,0.013966480446927373,0.06424581005586592
sub-101006,0.9995320672665824,0.9245810055865922,0.00558659217877095,0.06983240223463687
sub-106824,0.9891651449343544,0.9357541899441341,0.00558659217877095,0.05865921787709497
sub-114116,0.9816342847902221,0.8966480446927374,0.019553072625698324,0.08379888268156424
sub-120111,0.9974540832703302,0.9385474860335196,0.002793296089385475,0.05865921787709497
sub-109830,0.9542965786730511,0.8938547486033519,0.0223463687150838,0.08379888268156424
sub-102614,0.9980819098925269,0.9608938547486033,0.002793296089385475,0.036312849162011177
sub-111009,1.0029304817700475,0.9385474860335196,0.0111731843575419,0.05027932960893855
sub-118124,0.9850204716503674,0.9301675977653632,0.027932960893854747,0.04189944134078212
sub-108525,0.9959105990502166,0.88268156424581,0.013966480446927373,0.10335195530726257
sub-107321,0.9994442273162377,0.9720670391061452,0.002793296089385475,0.025139664804469275
sub-100307,0.9404588228934564,0.9078212290502793,0.030726256983240222,0.061452513966480445
sub-105216,1.0000126408520718,0.9553072625698324,0.01675977653631285,0.027932960893854747
sub-117122,1.0025564425660698,0.9441340782122905,0.0,0.055865921787709494
sub-113316,0.9993338917653893,0.9301675977653632,0.00558659217877095,0.06424581005586592
sub-105014,0.998850859531662,0.9329608938547486,0.00558659217877095,0.061452513966480445
sub-118932,0.9983306070554746,0.9441340782122905,0.0,0.055865921787709494
sub-111413,0.9906276844703517,0.8463687150837989,0.05027932960893855,0.10335195530726257
sub-111211,0.999795610690795,0.9497206703910615,0.00558659217877095,0.0446927374301676
sub-103515,1.0075640081186086,0.8770949720670391,0.03910614525139665,0.08379888268156424
sub-115219,0.9801174981555876,0.8687150837988827,0.019553072625698324,0.11173184357541899
sub-105620,1.003373257830833,0.9608938547486033,0.002793296089385475,0.036312849162011177
sub-116726,1.0005204630920104,0.9776536312849162,0.0,0.0223463687150838
sub-118225,0.9997400516855783,0.9189944134078212,0.0111731843575419,0.06983240223463687
sub-108222,0.9996123083681178,0.9636871508379888,0.008379888268156424,0.027932960893854747
sub-100610,1.0009303456953265,0.9441340782122905,0.00558659217877095,0.05027932960893855
sub-114217,0.9990958623322957,0.9441340782122905,0.008379888268156424,0.04748603351955307
sub-101309,0.9990886157512189,0.9189944134078212,0.03910614525139665,0.04189944134078212
sub-104012,1.0043822522413413,0.9106145251396648,0.013966480446927373,0.07541899441340782
sub-102311,0.9963284107009505,0.9441340782122905,0.002793296089385475,0.05307262569832402
sub-106319,1.0012509299507744,0.9636871508379888,0.008379888268156424,0.027932960893854747
sub-116524,1.002020567115679,0.9385474860335196,0.0111731843575419,0.05027932960893855
sub-104820,1.0052056858873337,0.9134078212290503,0.008379888268156424,0.0782122905027933
sub-114621,0.9797190219962175,0.8715083798882681,0.019553072625698324,0.10893854748603352
sub-120414,0.9990375686203363,0.9497206703910615,0.002793296089385475,0.04748603351955307
sub-108020,1.0148584990597143,0.9581005586592178,0.002793296089385475,0.03910614525139665
sub-112112,0.999769102954563,0.9608938547486033,0.0,0.03910614525139665
sub-102513,0.9966599742789215,0.9636871508379888,0.002793296089385475,0.0335195530726257
sub-112920,1.0085511305421893,0.946927374301676,0.00558659217877095,0.04748603351955307
sub-119732,0.9964948191401142,0.9022346368715084,0.013966480446927373,0.08379888268156424
